movie_id,title,unknown,Action,Adventure,Animation,Children's,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,genre_str,pseudo_plot,tokens,tokens_genre_only,overview,keywords,cast,director,success
1494,"Mostro, Il (1994)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Comedy,"Mostro, Il (1994) Comedy","{'Comedy', 'mostro,', 'il'}",{'Comedy'},"A vicious serial sex killer is on the loose, and landscape gardener and shop-window outfitter Loris is the prime suspect, thanks to his unfortunate habit of getting caught in compromising situations (for which there is always a totally innocent explanation that the police fail to spot). Undercover policewoman Jessica is assigned by eccentric police psychologist Taccone to follow Loris.",,Roberto Benigni Michel Blanc Nicoletta Braschi,Roberto Benigni,True
1495,Flirt (1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Drama,Flirt (1995) Drama,"{'Drama', 'flirt'}",{'Drama'},"The same situation is played out in different cities (New York, Berlin and Tokyo). A lover has to choose whether to commit to a partner who is returning home. In each case there are other people involved, an ex-partner and someone else in a ""permanent"" relationship, what do they choose to do?",based on short,Bill Sage Dwight Ewell Miho Nikaido,Hal Hartley,True
1496,Carpool (1996),0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Comedy Crime,Carpool (1996) Comedy Crime,"{'Crime', 'carpool', 'Comedy'}","{'Crime', 'Comedy'}","A man with an important business meeting finds himself having to take care of the carpool for the neighborhood school children when his wife gets sick. Stopping to get donuts for the kids, things go even more awry when he finds himself a victim of a robbery. However, the situation only gets worse as a desperate man who had been contemplating a bank robbery robs the robbers and takes the man and the kids hostage in their van as his truck is blocked by an armored car. The thing then proceeds into a comedic chase movie. The father finds his kids don't really respect him and they react better to the robber. The end result is everyone gets a lifestyle change, including the original store owner.",robbery carpool,Tom Arnold David Paymer Rhea Perlman,Arthur Hiller,True
1497,"Line King: Al Hirschfeld, The (1996)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Documentary,"Line King: Al Hirschfeld, The (1996) Documentary","{'Documentary', 'the', 'al', 'hirschfeld,', 'line', 'king:'}",{'Documentary'},"The childhood, adolescence, and incredible adult years of Al Hirschfeld, celebrated creator of thousands of line drawings of famous people - many in the entertainment industry - over a span of more than sixty years. He is still drawing in his nineties. His interesting domestic life, political, and cultural views are highlights. In addition, he talks about himself a bit - seriously and lightly.(At one point he he claims that his only form of exercise has been to live in his Manhattan townhouse: stairs). He drives his car around Manhattan - an adventure in itself. Brief interviews with, and reminiscences of many friends and associates.",,Al Hirschfeld Lauren Bacall Carol Channing,Susan W. Dryfoos,True
1498,Farmer & Chase (1995),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Comedy,Farmer & Chase (1995) Comedy,"{'farmer', '&', 'chase', 'Comedy'}",{'Comedy'},A career thief forms a partnership with his reluctant son.,,Todd Field Ben Gazzara Lara Flynn Boyle,Michael Seitzman,True
1499,Grosse Fatigue (1994),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Comedy,Grosse Fatigue (1994) Comedy,"{'grosse', 'Comedy', 'fatigue'}",{'Comedy'},"Stressed and overworked, famous French movie star Michel Blanc is beginning to wear down, physically and mentally, from the pressure and demands of fame. Already in a fragile state of mind, strange events start to transpire all around him, and he gradually loses his grip. Taking the advice of a psychiatrist, Blanc retreats to the countryside with his friend Carole Bouquet, but Blanc still has not managed to escape all of his problems.",,Michel Blanc Carole Bouquet Philippe Noiret,Michel Blanc,True
1500,Santa with Muscles (1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Comedy,Santa with Muscles (1996) Comedy,"{'santa', 'muscles', 'Comedy', 'with'}",{'Comedy'},"Penurious but muscle-bound Blake Thorne has made a vast fortune marketing health food and health supplements. He once was a nice fellow, but as his wealth increases, he becomes increasingly self-centered and decadent. One day, he gets in a great paint-gun fight that goes too far. Blake escapes the cops by running into a shopping mall, quickly donning a Santa Suit and pretending to be St. Nick. A head injury causes Blake to suffer amnesia, and an opportunistic ""elf"" decides to convince Blake that he is indeed Santa. This leads ""Santa"" to help save an orphanage, filled with adorable moppets, from the machinations of a greedy, insane doctor.",amnesia santa claus millionaire christmas,Terry Gene Bollea Ed Begley Jr. Don Stark,John Murlowski,True
1501,Prisoner of the Mountains (Kavkazsky Plennik) (1996),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,War,Prisoner of the Mountains (Kavkazsky Plennik) (1996) War,"{'mountains', 'prisoner', 'of', 'the', 'War'}",{'War'},"Two Russian soldiers, one battle-seasoned and the other barely into his boots and uniform, are taken prisoner by an anxious Islamic father from a remote village hoping to trade them for his captured son.",prisoner hostage mountain chechnya russian soldier based on short story caucasus,Oleg Menshikov Sergei Bodrov Jr. Jemal Sikharulidze,Sergei Bodrov,True
1502,Naked in New York (1994),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Comedy Romance,Naked in New York (1994) Comedy Romance,"{'new', 'in', 'Romance', 'naked', 'Comedy', 'york'}","{'Comedy', 'Romance'}","Naked in New York begins in the car of grown up Jake, he is talking to us about his girlfriend, Joanne,  and to whom you can turn to for help while facing life. From there it flashes back to his memories of his parents, college, house across from a squirrel infested peanut factory, best friend, writing career and Joanne.",new york city author gay friend gay theme,Eric Stoltz Mary-Louise Parker Ralph Macchio,Daniel Algrant,True
1503,Gold Diggers: The Secret of Bear Mountain (1995),0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Adventure Children's,Gold Diggers: The Secret of Bear Mountain (1995) Adventure Children's,"{'secret', ""Children's"", 'of', 'the', 'bear', 'gold', 'diggers:', 'Adventure', 'mountain'}","{""Children's"", 'Adventure'}","Two teen girls, one from the city, one from the country, try to find the hidden gold of Bear Mountain learning about friendship, loyalty and courage on the way.",friendship gold cave teenage girl mother daughter relationship,Christina Ricci Anna Chlumsky Polly Draper,Kevin James Dobson,True
1504,"Bewegte Mann, Der (1994)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Comedy,"Bewegte Mann, Der (1994) Comedy","{'Comedy', 'bewegte', 'mann,', 'der'}",{'Comedy'},The heterosexual man Axel is thrown out of his girlfriends home for cheating and ends up moving in with a gay man. Axel learns the advantages of living with gay men even though they are attracted to him and when his girlfriend wants him back he must make a tough decision.,"sexual identity infidelity friendship waitress transvestism cologne, germany drag queen support group diashow lgbt",Til Schweiger Katja Riemann Joachim Król,Sönke Wortmann,True
1505,Killer: A Journal of Murder (1995),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Crime Drama,Killer: A Journal of Murder (1995) Crime Drama,"{'Crime', 'journal', 'killer:', 'Drama', 'of', 'murder', 'a'}","{'Crime', 'Drama'}","Carl Panzram is sent to Leavenworth Prison for burglary. While there, he is brutally beaten by a guard. Neophyte guard Henry Lesser feels sympathy for Panzram, befriends him, and gets him to write his life story. Lesser learns that Panzram's past is much more violent than he thought, but also that he's capable of being a much better person than the rest of the prison staff believes - or so Lesser thinks.",prison serial killer sympathy,James Woods Robert Sean Leonard Cara Buono,Tim Metcalfe,True
1506,Nelly & Monsieur Arnaud (1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Drama,Nelly & Monsieur Arnaud (1995) Drama,"{'&', 'arnaud', 'nelly', 'Drama', 'monsieur'}",{'Drama'},"Nelly leaves her lazy, unemployed husband to work for retired judge Mr Arnaud, forty years her senior, after he offers to clear her bills for her. While she types his memoirs the two develop a close friendship, but Arnaud becomes jealous when Nelly begins dating his good-looking young publisher.",age difference retiree,Emmanuelle Béart Michel Serrault Claire Nadeau,Claude Sautet,True
1507,Three Lives and Only One Death (1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Comedy,Three Lives and Only One Death (1996) Comedy,"{'and', 'one', 'death', 'lives', 'Comedy', 'only', 'three'}",{'Comedy'},"Four intertwining stories of bizarre occurrences in Paris featuring a man who was stolen away by fairies, a professor who becomes a tramp, the lovers who inherit a chateau – and the last tale that connects all that has gone before.",crime boss mansion,Marcello Mastroianni Anna Galiena Marisa Paredes,Raúl Ruiz,True
1508,"Babysitter, The (1995)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Drama Thriller,"Babysitter, The (1995) Drama Thriller","{'Thriller', 'Drama', 'babysitter,', 'the'}","{'Thriller', 'Drama'}","Jennifer (Alicia Silverstone) is a lovely teen who has been hired to baby-sit the kids of Harry Tucker (J.T. Walsh) and his wife, Dolly (Lee Garlington). The Tuckers go to a party and proceed to get inebriated, with Mr. Tucker fantasizing about his beautiful baby sitter. Meanwhile, Jack (Jeremy London), her boyfriend, and Mark (Nicky Katt), another guy interested in her, decide to spy on Jennifer at the Tucker house, with each young man also fixated on her.",alcohol obsession babysitter parents,Alicia Silverstone Jeremy London J. T. Walsh,Guy Ferland,True
1509,Getting Even with Dad (1994),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Comedy,Getting Even with Dad (1994) Comedy,"{'even', 'with', 'getting', 'Comedy', 'dad'}",{'Comedy'},"Ray, an ex-con and widower, is planning a coin heist with two accomplices to help him to buy his own bakery. However, he doesn't expect his son Timmy, who was living with Ray's sister, to show up at the house right in the middle of planning. Timmy is ignored and Ray and his buddies pull off the heist. Timmy gets his father's attention by stealing the coins and hiding them. To get them back, his father must take him to a number of different places and treat him like he enjoys his presence. They grow fond of each other but Timmy won't stay with his dad unless he gives up the coins.",,Macaulay Culkin Ted Danson Glenne Headly,Howard Deutch,True
1510,Mad Dog Time (1996),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Crime,Mad Dog Time (1996) Crime,"{'Crime', 'mad', 'time', 'dog'}",{'Crime'},"With his boss in the madhouse, a mobster is temporary boss of the criminal empire just as vicious rivals threaten the control of the empire.",,Richard Dreyfuss Ellen Barkin Jeff Goldblum,Larry Bishop,True
1511,Children of the Revolution (1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Comedy,Children of the Revolution (1996) Comedy,"{'children', 'revolution', 'of', 'the', 'Comedy'}",{'Comedy'},"A man (Richard Roxburgh) the Australian government blames for 1990s political woes blames his mother (Judy Davis), a communist Stalin seduced in 1951.",australia revolution camera vodka joseph stalin torture,Judy Davis Sam Neill F. Murray Abraham,Peter Duncan,True
1512,"World of Apu, The (Apur Sansar) (1959)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Drama,"World of Apu, The (Apur Sansar) (1959) Drama","{'Drama', 'of', 'the', 'world', 'apu,'}",{'Drama'},"Apu, now a jobless ex-student dreaming vaguely of a future as a writer, is invited to join an old college friend on a trip up-country to a village wedding.",dying and death broken engagement arranged marriage black and white calcutta novelist,Soumitra Chatterjee Sharmila Tagore Alok Chakravarty,Satyajit Ray,True
1513,Sprung (1997),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Comedy,Sprung (1997) Comedy,"{'Comedy', 'sprung'}",{'Comedy'},"Two pairs of best friends - Montel &amp; Clyde and Brandy &amp; Adina meet at the party, where Clyde makes Adina think he is very rich and gets her into bed the same evening. When Adina finds out that she's been fooled, she becomes Clyde's worst enemy. Meanwhile Montel and Brandy fall in love and plan to marry, and Adina and Clyde try to do everything to stop them.",,Tisha Campbell Paula Jai Parker John Witherspoon,Rusty Cundieff,True
1514,Dream With the Fishes (1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Drama,Dream With the Fishes (1997) Drama,"{'dream', 'Drama', 'with', 'the', 'fishes'}",{'Drama'},"Terry is a suicidal voyeur who treats a dying addict to a final binge, but Terry will only do this if he promises to kill him.",,David Arquette Brad Hunt Kathryn Erbe,Finn Taylor,True
1515,Wings of Courage (1995),0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Adventure Romance,Wings of Courage (1995) Adventure Romance,"{'courage', 'of', 'Romance', 'wings', 'Adventure'}","{'Adventure', 'Romance'}","In 1930 South America, a small group of French pilots struggle to prove they can offer a reliable airmail service over the Andes. When one of the young pilots crashes on such a flight, he has to try and get back to civilization on foot. Back home, his wife and colleagues start to fear the worst.",,Craig Sheffer Elizabeth McGovern Tom Hulce,Jean-Jacques Annaud,True
1516,"Wedding Gift, The (1994)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Drama,"Wedding Gift, The (1994) Drama","{'gift,', 'Drama', 'the', 'wedding'}",{'Drama'},"Diana and Deric have an ideal marriage: they thrive in each other's company, they're funny, and they enjoy their two grown children and Deric's dotty mother; the trouble is, Diana can no longer walk and her malady defies medical diagnosis. To care for Diana, Deric is letting his business slide, but at a civic luncheon, he is seated next to Aileen Armitage, a novelist who is blind. They have a nice time, and on the sly, Diana contacts Aileen to made an odd request. Diana's declining health and her resolve bring this triangle of unlikely friends to a surprising place.",,Julie Walters Jim Broadbent Thora Hird,Richard Loncraine,True
1517,Race the Sun (1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Drama,Race the Sun (1996) Drama,"{'race', 'Drama', 'the', 'sun'}",{'Drama'},"A bunch of high school misfits in Hawaii, introduced by their new teacher, attend a science fair in which they draw up inspiration to build their own solar car and win a trip to compete in the 1990 World Solar Challenge in Australia.",australia hawaii teacher solar power,Halle Berry Casey Affleck Eliza Dushku,Charles T. Kanganis,True
1518,Losing Isaiah (1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Drama,Losing Isaiah (1995) Drama,"{'isaiah', 'Drama', 'losing'}",{'Drama'},"Khaila Richards, a crack-addicted single mother, accidentally leaves her baby in a dumpster while high and returns the next day in a panic to find he is missing. In reality, the baby has been adopted by a warm-hearted social worker, Margaret Lewin, and her husband, Charles. Years later, Khaila has gone through rehab and holds a steady job. After learning that her child is still alive, she challenges Margaret for the custody.",self-abandonment child abuse mother baby based on novel or book court case single parent social worker smoking drug addiction adoption social work son liberation custody battle looking for  birth parents racist surrogate mother interracial relationship extramarital affair,Jessica Lange Halle Berry David Strathairn,Stephen Gyllenhaal,True
1519,New Jersey Drive (1995),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Crime Drama,New Jersey Drive (1995) Crime Drama,"{'Crime', 'new', 'Drama', 'jersey', 'drive'}","{'Crime', 'Drama'}","Jason and Midget are two young, black teenagers living in Newark, New Jersey, the unofficial car theft capital of the world. Their favourite pastime is that of everybody in their neighbourhood: stealing cars and joyriding. The trouble starts when they steal a police car and the cops launch a violent offensive that involves beating and even shooting suspects.",hip-hop new jersey police brutality troubled teen black youths,Sharron Corley Gabriel Casseus Saul Stein,Nick Gomez,True
1520,"Fear, The (1995)",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Horror,"Fear, The (1995) Horror","{'Horror', 'fear,', 'the'}",{'Horror'},"More terror/magic hijinks from Penn &amp; Teller, with support from some other players. Paul Provenza spends the whole show trapped in a system of giant tubes. Skits include a new director and an auditioning starlet who can and will do anything, and the Three Stooges on a construction project. Other notable tricks include earthworms finding a photo from a stack, a borrowed ring apparently cut from a volunteer's stomach, and a bullet swap.",,Penn Jillette Teller Kari Coleman,Declan Lowney,True
1521,Mr. Wonderful (1993),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Comedy Romance,Mr. Wonderful (1993) Comedy Romance,"{'wonderful', 'Comedy', 'Romance', 'mr.'}","{'Comedy', 'Romance'}","Electrician Gus gets the chance to fulfil a childhood dream by buying an old bowling-alley with some of his friends, but first he must find his ex-wife a new husband so he can stop paying alimony.",friendship professor unfaithfulness bowling alley alimony,Matt Dillon Annabella Sciorra Mary-Louise Parker,Anthony Minghella,True
1522,Trial by Jury (1994),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Thriller,Trial by Jury (1994) Thriller,"{'trial', 'jury', 'Thriller', 'by'}",{'Thriller'},"Valerie is a juror in the trial of a mob boss. When her young son's life is threatened, she has no option other than to see that justice isn't done.",organized crime mob boss legal thriller,William Hurt Joanne Whalley Gabriel Byrne,Heywood Gould,True
1523,"Good Man in Africa, A (1994)",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Action Adventure,"Good Man in Africa, A (1994) Action Adventure","{'in', 'africa,', 'Action', 'good', 'man', 'a', 'Adventure'}","{'Adventure', 'Action'}","Morgan Leafy is a secretary to the British High Commissioner to an Africa nation. Leafy is a man that makes himself useful to his boss, the snobbish Arthur Fanshawe, who has no clue about what's going on around him, but who wants to use his secretary to carry on his dirty work, which involves getting one of the most powerful men in the country to do business with his country.The young secretary has an eye for beautiful women around him, especially Hazel, a native beauty, with whom he is having an affair. Things get complicated because Sam Adekunle, a man running for president of the country, wants a favor from Leafy in return after he has accepted the invitation to visit London. The proposition involves swaying a prominent doctor's opposition to a plan that will make Adenkule filthy rich.",golf,Colin Friels Sean Connery John Lithgow,Bruce Beresford,True
1524,Kaspar Hauser (1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Drama,Kaspar Hauser (1993) Drama,"{'hauser', 'Drama', 'kaspar'}",{'Drama'},"In May 1828, a feral boy aged around 16 was found in Nuremberg. Kaspar Hauser, as he is called, can only speak a few indistinct words and knows nothing about his origins or family. The film depicts the - presumed - circumstances under which Hauser was held captive in complete isolation in a hiding place from infancy onwards. From this emerges the picture of an intrigue involving high circles of aristocratic society. Five years after his liberation, in December 1833, Kaspar Hauser died as a result of a stab wound inflicted by an unknown perpetrator.","prisoner bavaria, germany nuremberg, germany",André Eisermann Udo Samel Jeremy Clyde,Peter Sehr,True
1525,"Object of My Affection, The (1998)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Comedy Romance,"Object of My Affection, The (1998) Comedy Romance","{'object', 'of', 'Romance', 'the', 'affection,', 'my', 'Comedy'}","{'Comedy', 'Romance'}","A pregnant New York social worker begins to develop romantic feelings for her gay best friend, and decides she'd rather raise her child with him, much to the dismay of her overbearing boyfriend.",blind date love falling in love gay theme,Jennifer Aniston Paul Rudd Alan Alda,Nicholas Hytner,True
1526,Witness (1985),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,Drama Romance Thriller,Witness (1985) Drama Romance Thriller,"{'Thriller', 'Drama', 'Romance', 'witness'}","{'Thriller', 'Drama', 'Romance'}","While protecting an Amish boy - who is the sole witness to a brutal murder - and his mother, a detective is forced to seek refuge within their community when his own life is threatened.","police brutality philadelphia, pennsylvania corruption pennsylvania, usa detective amish witness to murder barn raising silo lancaster, pa",Harrison Ford Kelly McGillis Josef Sommer,Peter Weir,True
1527,Senseless (1998),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Comedy,Senseless (1998) Comedy,"{'Comedy', 'senseless'}",{'Comedy'},A student gets his senses enhanced by an experimental drug. But abuse is not an option.,blindness and impaired vision woman director,Marlon Wayans David Spade Matthew Lillard,Penelope Spheeris,True
1528,Nowhere (1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Drama,Nowhere (1997) Drama,"{'Drama', 'nowhere'}",{'Drama'},"In Los Angeles, a colorful assortment of bohemians try to make sense of their intersecting lives. The moody Dark Smith, his bisexual girlfriend, her lesbian lover and their shy gay friend plan on attending the wildest party of the year. But they'll only make it if they can survive the drug trips, suicides, trysts, mutilations and alien abductions that occur as one surreal day unfolds.","suicide rape sexuality eroticism bisexuality surrealism alien coming of age alien abduction los angeles, california drugs teenage sexuality lgbt existentialism gay theme independent film boys' love (bl)",James Duval Rachel True Nathan Bexton,Gregg Araki,True
1529,Underground (1995),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,War,Underground (1995) War,"{'underground', 'War'}",{'War'},"A group of Serbian socialists prepares for the war in a surreal underground filled by parties, tragedies, love and hate.",world war ii lie cellar resistance fighter belgrade anarchic comedy,Miki Manojlović Lazar Ristovski Mirjana Joković,Emir Kusturica,True
1530,Jefferson in Paris (1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Drama,Jefferson in Paris (1995) Drama,"{'in', 'jefferson', 'Drama', 'paris'}",{'Drama'},"His wife having recently died, Thomas Jefferson accepts the post of United States ambassador to pre-revolutionary France, though he finds it difficult to adjust to life in a country where the aristocracy subjugates an increasingly restless peasantry. In Paris, he becomes smitten with cultured artist Maria Cosway, but, when his daughter visits from Virginia accompanied by her attractive slave, Sally Hemings, Jefferson's attentions are diverted.","ambassador france paris, france revolution biography versailles president 18th century",Nick Nolte Greta Scacchi Thandiwe Newton,James Ivory,True
1531,Far From Home: The Adventures of Yellow Dog (1995),0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Adventure Children's,Far From Home: The Adventures of Yellow Dog (1995) Adventure Children's,"{""Children's"", 'dog', 'of', 'the', 'adventures', 'yellow', 'from', 'home:', 'Adventure', 'far'}","{""Children's"", 'Adventure'}","Teenager Angus adopts a stray dog and names him Yellow. Several days later, while travelling along the coast of British Columbia with Angus's father, John, the boy and dog become stranded when turbulent waters capsize their boat. Angus's parents relentlessly badger rescue teams. Angus, schooled by his father in wilderness survival skills, and assisted by the intelligent Yellow Dog, tries to attract rescuers.",wilderness boy and dog pets,Mimi Rogers Jesse Bradford Bruce Davison,Phillip Borsos,True
1532,Foreign Student (1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Drama,Foreign Student (1994) Drama,"{'student', 'Drama', 'foreign'}",{'Drama'},A French football playing exchange student falls in love.,,Robin Givens Marco Hofschneider Charlotte Ross,Eva Sereny,True
1533,I Don't Want to Talk About It (De eso no se habla) (1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Drama,I Don't Want to Talk About It (De eso no se habla) (1993) Drama,"{""don't"", 'talk', 'to', 'about', 'Drama', 'it', 'want', 'i'}",{'Drama'},"In an Argentine village in the 1930s, the willful Leonor discovers that her beloved daughter, Charlotte, has dwarfism. Attempting to let her have as normal a childhood as possible, Leonor never discusses Charlotte's lack of stature, nor lets anyone else in the village ever mention it. As Charlotte grows up into a smart and self-possessed young woman, local eccentric Ludovico, who collects miniatures, becomes smitten with her.",small town dwarf widow argentina woman director,Marcello Mastroianni Luisina Brando Alejandra Podestá,María Luisa Bemberg,True
1534,Twin Town (1997),0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Comedy Crime,Twin Town (1997) Comedy Crime,"{'Crime', 'town', 'Comedy', 'twin'}","{'Crime', 'Comedy'}","Jeremy and Julian Lewis, the ""Lewis Twins"", are two unruly brothers who terrorise the city of Swansea from the caravan park where they live with their family. When their father, Fatty, is injured while working on a roof for local kingpin Bryn Cartwright, they try in vain to claim compensation. Thus begins a campaign of terror, which local policemen Terry and Grayo are ill-equipped to prevent, involved as they are in a drugs deal with Cartwright.",drug deal swansea,Rhys Ifans Llŷr Ifans Dougray Scott,Kevin Allen,True
1535,"Enfer, L' (1994)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Drama,"Enfer, L' (1994) Drama","{'enfer,', ""l'"", 'Drama'}",{'Drama'},"Forced to work extremely hard to keep things afloat, Paul begins hearing voices in his head questioning his past choices. Convinced that his wife has been unfaithful, he begins to see every male guest as a potential threat. What follows is Paul's downward spiral into the madness of deranged jealousy where he finally discovers that hell is not a state of mind – hell is himself.",adultery jealousy paranoia descent into madness psychological thriller adulterous wife,Emmanuelle Béart François Cluzet Nathalie Cardone,Claude Chabrol,True
1536,Aiqing wansui (1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Drama,Aiqing wansui (1994) Drama,"{'aiqing', 'Drama', 'wansui'}",{'Drama'},,,,,False
1537,Cosi (1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Comedy,Cosi (1996) Comedy,"{'cosi', 'Comedy'}",{'Comedy'},"Lewis, a young amateur theater director, is offered a job with a governmental program for the rehabilitation of mentally ill patients in a Sydney institution. His project is overrun by one of the patients who wants to stage the opera Cosi Fan Tutte by Mozart despite the fact that none of the patients are able to sing and none of them speak Italian. A comedy of errors ensues, but one which unifies the patients and their director in unexpected ways.",,Ben Mendelsohn Barry Otto Toni Collette,Mark Joffe,True
1538,All Over Me (1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Drama,All Over Me (1997) Drama,"{'all', 'over', 'me', 'Drama'}",{'Drama'},"Claude and Ellen are best friends who live in a not-so-nice area of New York. They're involved in the subculture of 90s youth, complete with drugs, live music, and homophobia. All is changed one night when a violent and meaningless death rocks their lives.",new york city lesbian relationship male homosexuality best friend lgbt woman director white woman,Alison Folland Tara Subkoff Cole Hauser,Alex Sichel,True
1539,Being Human (1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Drama,Being Human (1993) Drama,"{'being', 'Drama', 'human'}",{'Drama'},"As a group of aliens try to infiltrate Earth and adapt to Human norms, one of them gets distracted with a newly found passion.",,,Maria João Lourenço,True
1540,"Amazing Panda Adventure, The (1995)",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Adventure Children's,"Amazing Panda Adventure, The (1995) Adventure Children's","{""Children's"", 'the', 'amazing', 'panda', 'adventure,', 'Adventure'}","{""Children's"", 'Adventure'}","Far from home in the lush bamboo forests of China, ten-year-old Ryan Tyler, with the help of a young girl, goes on a wonderful journey to rescue a baby panda taken by poachers.",china panda poacher,Stephen Lang Ryan Slater Ding Yi,Christopher Cain,True
1541,"Beans of Egypt, Maine, The (1994)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Drama,"Beans of Egypt, Maine, The (1994) Drama","{'Drama', 'of', 'the', 'beans', 'maine,', 'egypt,'}",{'Drama'},"The Beans are poor, proud, hated by all, but alive in the sense that they struggle against their lot and support each other in time of trouble. Earlene lives across the street from the Bean's trailer, and the view from her window is better than any daytime television soap opera; especially Beal Bean, and especially Beal Bean shirtless. When Reuben Bean is sent to prison for resisting arrest for out-of-season deer hunting, Beal takes up with Reuben's woman Roberta. He also has a child by Earlene, with a triangle of sex complicated by poverty.",woman director,Martha Plimpton Kelly Lynch Rutger Hauer,Jennifer Warren,True
1542,"Scarlet Letter, The (1926)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Drama,"Scarlet Letter, The (1926) Drama","{'scarlet', 'Drama', 'the', 'letter,'}",{'Drama'},"In Puritan Boston, seamstress Hester Prynne and kindly Reverend Arthur Dimmesdale fall in love. After Dimmesdale must go away for a time to England, he returns to discover that Hester has given birth to their child and is the focus of local censure.",minister clergyman punishment love single mother silent film public humiliation reverend seamstress stigma adulteress missing husband out of wedlock child love child,Lillian Gish Lars Hanson Henry B. Walthall,Victor Sjöström,True
1543,Johns (1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Drama,Johns (1996) Drama,"{'johns', 'Drama'}",{'Drama'},"It's the day before Christmas, the day before John's 21st birthday. He's a prostitute on Santa Monica Blvd in L.A., and he wants to spend that night and the next day at the posh Park Plaza Hotel. Meanwhile, Donner, a lad new to the streets, wants John to leave the city with him. John spends the day trying to figure out how to deal with Donner's friendship.","male prostitution los angeles, california prostitution lost shoe lgbt santa hat homeless christmas santa monica, california rent boy gay theme",David Arquette Lukas Haas John C. McGinley,Scott Silver,True
